timestamp,P1,P2,humidity,precipitation,temperature ,wind speed
2019-01-18,16.53,6.05,60.46333333333334,0.0,19.881,2.2793
2019-01-19,16.14666666666667,5.981415405273436,60.89935302734375,0.0,19.842,2.0375
2019-01-20,15.6,6.409380645751953,57.56666666666667,0.0,20.787,1.8168
2019-01-21,17.66925089518229,7.45,59.3,0.0,20.2907,1.5077
2019-01-22,19.52,9.1,62.09989827473959,0.795,19.6911,2.4238
2019-01-23,20.935662803649905,10.5,68.9,0.0,19.832,2.5122
2019-01-24,20.335,8.73,56.9,0.0,19.9396,2.7366
2019-01-25,18.862499999999997,7.13,54.4,0.0,20.324,2.9115
2019-01-26,18.30666666666667,6.300000000000001,58.93315022786458,0.0,19.8754,2.797
2019-01-27,16.17,5.45,61.099999999999994,0.0,20.4726,3.0266
2019-01-28,19.686666666666664,6.2,65.4,0.0,19.8579,3.4591
2019-01-29,16.463333333333335,5.23,57.3,0.028,19.8763,3.0898
2019-01-30,14.9,5.07,59.2,0.0,20.0883,2.9818
2019-01-31,13.83,4.87,58.6,0.0,20.7405,3.264
2019-02-01,14.15,4.811711565653483,51.1,0.563,20.4955,3.2607
2019-02-02,14.48,5.0,39.3,0.0,21.2333,3.0013
2019-02-03,14.1,5.404166666666667,49.958333333333336,0.0,21.5759,3.1338
2019-02-04,18.7,6.7,58.2,0.0,21.3573,3.3064
2019-02-05,19.55,6.139912312825519,53.849999999999994,5.552,20.0088,3.8024
2019-02-06,18.385,6.275,53.5,0.0,19.9926,3.3422
2019-02-07,20.349261245727536,7.0,58.3,0.0,20.3582,2.9617
2019-02-08,19.62,6.72,63.7,0.0,20.7358,3.1797
2019-02-09,19.76,6.846666666666667,61.949999999999996,0.189,20.3134,3.892
2019-02-10,16.8,5.45,60.45,0.0,19.8512,3.8693
2019-02-11,18.997861862182617,6.28,51.07333333333333,0.0,20.2638,3.1912
2019-02-12,18.366666666666667,6.35,52.400000000000006,0.0,20.1182,3.6408
2019-02-13,17.24808699035644,5.79831085205078,54.650000000000006,0.0,19.8988,3.611
2019-02-14,17.3,6.7275,57.3,0.0,19.7248,3.0601
2019-02-15,12.665,4.651666666666667,56.56666666666666,0.0,20.4834,2.8019
2019-02-16,10.616666666666667,4.07,65.3,7.166,20.2211,2.8297
2019-02-17,6.7987593460083,3.26,63.9,0.0,20.5873,3.0095
2019-02-18,13.272499999999999,5.28,48.87333333333333,0.0,22.1582,2.5763
2019-02-19,16.13,5.9350000000000005,53.999786376953125,0.0,22.0075,2.3795
2019-02-20,13.78,4.95,61.8,0.0,21.0579,3.3582
2019-02-21,11.23300796508789,4.699762649536131,70.3,0.0,19.407,3.3218
2019-02-22,10.945,4.507877553304036,67.85,0.0,19.8903,3.2129
2019-02-23,9.8325,4.23,75.6,6.994,20.2682,2.2456
2019-02-24,10.0,4.145,65.80000000000001,0.128,19.8726,1.7693
2019-02-25,13.4925,5.05,58.2,0.0,21.0294,2.5222
2019-02-26,15.75,5.87,49.2,1.201,21.5404,3.5193
2019-02-27,20.5168932723999,7.33,49.9,0.0,21.0099,3.0204
2019-02-28,17.77,5.7,45.4,0.0,21.7946,3.1006
2019-03-01,21.75,7.5600000000000005,36.4990234375,0.0,22.8611,2.3402
2019-03-02,19.946802419026692,7.300000000000001,43.170833333333334,0.0,23.1346,0.769
2019-03-03,15.73,5.676241149902342,50.7,17.422,22.7528,0.9922
2019-03-04,13.356711502075193,5.8832050323486325,53.7994384765625,1.07,22.1076,2.0899
2019-03-05,13.02,6.1,57.0,0.311,21.3002,2.6251
2019-03-06,15.777509002685544,5.77,48.83333333333333,0.0,22.4118,2.3831
2019-03-07,15.52,5.1,46.266666666666666,0.0,22.4703,1.8494
2019-03-08,17.08,5.178329048156738,48.5,0.0,21.8983,2.6748
2019-03-09,18.131093597412107,5.371066894531249,47.599999999999994,0.0,21.6859,3.4008
2019-03-10,13.33,4.234788856506347,49.233333333333334,0.0,21.3123,3.3057
2019-03-11,17.853981170654297,5.32475730895996,49.0997314453125,0.0,21.3424,3.1227
2019-03-12,22.38,6.175000000000001,43.2,0.0,22.009,3.3002
2019-03-13,21.991365165710448,6.0,48.35,0.0,21.6832,3.5162
2019-03-14,16.58,5.035,56.549948120117186,0.0,20.8519,3.6022
2019-03-15,13.6,4.7,60.31,0.0,20.6238,3.4869
2019-03-16,13.77,4.69,61.25,0.0,21.1601,3.2809
2019-03-17,14.32,4.7,56.7,0.0,21.762,2.916
2019-03-18,15.17,5.128511149088541,52.400000000000006,0.0,22.0743,3.2899
2019-03-19,13.5,4.57,54.900000000000006,0.0,22.031,3.5049
2019-03-20,14.21118662516276,4.725,53.7,0.0,21.8887,3.3436
2019-03-21,14.526666666666667,4.505,54.733333333333334,0.0,22.0525,3.0372
2019-03-22,13.625,4.639028574625651,58.8,0.0,22.321,3.3831
2019-03-23,13.88,5.2,54.9993896484375,0.0,21.7486,3.7028
2019-03-24,11.662091064453124,4.756666666666667,57.63333333333333,0.0,21.5268,3.3277
2019-03-25,15.57,5.6850000000000005,47.749261474609376,0.0,22.2607,2.6454
2019-03-26,13.75,4.873333333333333,48.050000000000004,0.0,22.7406,2.6366
2019-03-27,13.024999999999999,4.734999999999999,57.6,0.0,21.2058,3.1476
2019-03-28,10.425,4.53,63.666666666666664,0.341,20.4855,2.8218
2019-03-29,11.93,5.02,61.0,0.0,21.5007,2.8863
2019-03-30,13.275080108642577,6.300000000000001,55.650000000000006,0.0,21.543,2.9402
2019-03-31,14.035,7.03,55.7,0.0,22.1013,2.8045
2019-04-01,17.3,8.27,55.5999755859375,0.0,20.8271,2.9104
2019-04-02,15.65,7.365,56.3,0.0,21.2945,2.6901
2019-04-03,14.155,5.51,60.400000000000006,0.0,21.3794,2.7975
2019-04-04,10.95,4.1850000000000005,68.0,0.0,20.2006,2.7088
2019-04-05,8.73,3.77,69.9,0.0,20.0279,3.0771
2019-04-06,8.93,4.0,61.7,0.0,20.6862,3.3808
2019-04-07,9.4,4.220293986002604,60.2,0.0,20.7101,2.9621
2019-04-08,14.67,5.55,48.099658203125,0.0,21.7764,2.2945
2019-04-09,13.7,4.62,56.933282470703126,0.0,21.1749,2.1135
2019-04-10,10.986745223999023,4.0,55.5,0.0,21.6227,2.5878
2019-04-11,10.686666666666667,4.13,59.698486328125,0.0,20.4174,2.739
2019-04-12,9.4,3.785,60.0,0.0,20.5895,2.9238
2019-04-13,8.609234542846679,3.48,60.23323974609375,0.0,20.6239,2.6349
2019-04-14,7.07,2.8240118281046547,55.13333333333333,0.0,20.5936,2.7811
2019-04-15,9.5,3.63,56.6,0.0,21.0164,2.9341
2019-04-16,9.1,3.325,49.14920349121094,0.0,21.6721,2.6799
2019-04-17,10.874,3.9,49.05,0.0,21.7698,2.8091
2019-04-18,10.293333333333333,3.8,50.3,0.0,21.8276,2.4724
2019-04-19,7.1775,3.0358360036214194,58.0,0.0,21.7525,2.6442
2019-04-20,5.885,2.45,63.2,0.0,21.9635,2.1653
2019-04-21,4.53,2.13,67.69988606770833,13.93,22.0352,1.5744
2019-04-22,5.717254638671875,3.1,70.43333333333334,9.224,21.6822,1.1622
2019-04-23,6.32,3.22,80.6,12.394,20.6756,0.3422
2019-04-24,9.03,5.585,83.35,17.772,20.8281,1.2237
2019-04-25,8.870000000000001,5.3895354843139645,87.25833333333333,19.797,19.611,1.7542
2019-04-26,6.819999999999999,3.95,85.85,21.364,19.3009,1.8054
2019-04-27,6.85,4.015833333333333,81.4875,18.781,18.9615,0.9067
2019-04-28,8.406666666666666,4.62,75.7,0.0,20.2059,1.5065
2019-04-29,5.582344436645508,3.17,83.1,13.275,19.416,2.2663
2019-04-30,7.03,4.128333333333334,81.80000000000001,6.345,19.0433,2.6419
2019-05-01,12.95,7.463333333333333,68.75,0.0,19.7813,2.2049
2019-05-02,14.5775,7.914999999999999,64.8,0.0,20.2663,2.1048
2019-05-03,12.83,6.975,78.1,0.0,19.987,1.9621
2019-05-04,10.8,5.28,79.35,0.0,19.5892,2.5007
2019-05-05,7.4,3.37,81.33333333333333,0.0,18.7753,2.2187
2019-05-06,9.35125,4.272298202514648,79.96656290690105,0.0,19.508,2.0334
2019-05-07,7.7,3.784160766601561,89.4,0.0,19.4982,1.8922
2019-05-08,5.23,2.581470489501953,97.2991943359375,4.238,18.7432,1.4504
2019-05-09,8.0,3.7,89.3,0.972,19.1439,1.7291
2019-05-10,9.09,4.394509277343749,89.1,3.217,18.7889,2.2005
2019-05-11,7.184756418863931,3.4000000000000004,87.1,0.0,18.2698,2.2052
2019-05-12,5.55,2.4825,88.0,0.0,18.3282,1.9743
2019-05-13,8.2,3.67,90.1996337890625,1.27,18.0904,1.604
2019-05-14,9.778030776977538,4.699683532714842,90.24957885742188,0.0,18.5435,2.2973
2019-05-15,10.511666666666667,5.029833755493163,82.8,0.0,18.9687,2.2315
2019-05-16,10.27,4.17,79.5,0.0,19.1801,2.2674
2019-05-17,9.4775,3.97,81.83333333333334,9.406,18.6959,2.2735
2019-05-18,7.65,4.6,96.69952392578124,0.942,16.5639,1.085
2019-05-19,7.4,3.8,93.4,0.0,18.0192,1.8096
2019-05-20,9.696568298339844,5.035,91.4,0.463,18.1664,1.7251
2019-05-21,9.02,4.372186762491862,85.37443237304687,0.0,18.6002,1.8877
2019-05-22,11.68,5.27,87.2,0.817,18.4129,1.8126
2019-05-23,8.67,4.1,94.0,1.673,17.9791,1.3654
2019-05-24,7.938333333333334,3.7,93.798828125,0.0,17.387,1.6548
2019-05-25,9.7,5.4,95.69854736328124,11.152,16.9531,1.7444
2019-05-26,7.41,4.115,97.35,7.926,17.0637,1.7141
2019-05-27,10.031127319335937,4.96604019165039,91.85477783203125,6.318,17.9756,2.0007
2019-05-28,11.27,5.53,88.9,0.0,17.9339,2.0362
2019-05-29,12.415,5.72,90.4998779296875,0.0,17.4,1.6048
2019-05-30,10.8175,5.07,86.1,3.491,18.1555,1.5965
2019-05-31,10.6,4.637114601135254,81.79931640625,7.443,18.3459,1.1393
2019-06-01,10.407499999999999,5.584688873291015,94.54969482421875,3.324,18.7139,0.4583
2019-06-02,12.5175,9.316356099446615,99.89964599609375,35.742,18.4774,0.5377
2019-06-03,13.871666666666666,9.933116569519042,94.89898681640624,8.469,17.8958,0.4582
2019-06-04,11.6,7.571492938995361,84.45,0.0,17.4559,0.6402
2019-06-05,13.83,9.93,90.7,0.872,16.9918,0.8088
2019-06-06,11.653333333333334,8.235,88.5,0.415,17.6315,0.9815
2019-06-07,13.1,7.553333333333335,84.7,0.0,17.9386,1.2124
2019-06-08,13.985833333333332,7.335,85.28313191731772,0.0,18.2269,0.6646
2019-06-09,8.63,5.6,89.7,0.0,17.1334,0.6171
2019-06-10,8.85,4.4,86.9,0.0,17.108,0.6433
2019-06-11,12.5,6.0625,83.95827840169271,0.083,17.2653,1.2704
2019-06-12,14.3175,8.5,89.85,0.474,17.7244,1.3038
2019-06-13,14.625,8.168333333333333,86.75,0.867,18.0801,1.3247
2019-06-14,11.77,6.1,88.49990234375,0.42,17.7042,0.8572
2019-06-15,13.0625,6.93,90.39912109375,0.655,17.5985,0.8661
2019-06-16,11.8,6.4290189488728835,83.37486572265624,0.0,18.174,0.9514
2019-06-17,13.017993723551434,6.85,79.75,0.0,17.7907,1.1936
2019-06-18,25.613333333333337,11.5,85.80000000000001,0.0,17.4259,1.412
2019-06-19,17.054166666666667,8.34,82.5993896484375,0.0,18.059,0.7559
2019-06-20,15.651666666666667,7.993822937011718,83.88274943033855,0.0,18.1548,0.5411
2019-06-21,24.6,11.865000000000002,90.19927978515624,0.0,16.9093,1.3081
2019-06-22,21.45,11.07,85.03333333333333,0.0,18.0783,0.5585
2019-06-23,18.9525,10.63,88.15,0.0,17.384,0.3898
2019-06-24,25.765,14.85,91.4,0.0,17.9013,0.8083
2019-06-25,18.89890950520833,11.12,92.5994873046875,0.0,17.4286,1.5932
2019-06-26,22.504992485046387,11.9,91.8994354248047,0.0,17.6525,1.3103
2019-06-27,18.585112152099605,10.925,88.0,0.0,18.0988,1.3113
2019-06-28,17.958750000000002,11.025485877990722,93.03333333333333,0.0,18.1428,0.8596
2019-06-29,18.43,10.83,80.9,0.0,17.9295,1.1159
2019-06-30,13.87,7.28,77.3,0.0,17.728,1.2101
2019-07-01,13.898333333333333,6.05,73.2,0.09,18.4324,1.3784
2019-07-02,16.1575,7.17,78.54979858398438,0.0,18.5411,1.5311
2019-07-03,13.825,6.06854019165039,81.6,4.851,17.7815,1.2458
2019-07-04,11.25,4.775,72.25,0.0,17.9228,0.9589
2019-07-05,16.2963052368164,7.415000000000001,75.23333333333333,0.0,17.9436,1.6263
2019-07-06,17.6325,8.694808273315429,81.6,1.452,17.3984,1.8493
2019-07-07,17.23,9.225,82.45,0.223,17.9157,1.9387
2019-07-08,18.6,10.18,75.4,0.0,17.4185,1.8857
2019-07-09,18.52,10.986273193359372,74.75,0.0,17.9266,1.6374
2019-07-10,12.0,6.392135715484619,74.2,6.965,18.4083,1.3551
2019-07-11,17.18583333333333,9.1,74.1,0.0,18.2419,1.8714
2019-07-12,19.5,10.75,62.1,0.0,18.5882,1.9937
2019-07-13,17.7,9.930823872884114,71.9,0.0,17.952,1.619
2019-07-14,12.663333333333332,7.2,68.5,0.0,17.9522,2.2039
2019-07-15,17.48,9.404950815836589,69.35,0.0,16.9052,2.1992
2019-07-16,17.55,9.575,75.525,0.0,16.9404,2.2509
2019-07-17,12.975,6.32,79.69994303385417,0.0,16.4672,2.3812
2019-07-18,13.93,6.62,74.8,0.0,17.0949,2.1675
2019-07-19,13.86,6.325,81.66652832031251,0.0,16.4539,1.9542
2019-07-20,19.136631724039713,9.968333333333334,82.69996948242188,0.0,16.9022,1.1173
2019-07-21,15.639999999999999,7.85,71.9,1.672,18.139,0.507
2019-07-22,21.56997646331787,12.765833333333333,76.3,0.0,17.6035,0.7091
2019-07-23,23.6,13.32,71.04978942871094,0.0,17.911,0.4713
2019-07-24,30.495,15.9,71.89976806640625,0.0,18.8781,0.2362
2019-07-25,26.4,14.265,65.4998779296875,0.0,19.0846,0.5677
2019-07-26,20.310000000000002,11.8,66.275,0.0,18.7128,0.6668
2019-07-27,18.441666666666666,9.440406761169434,67.2,0.0,17.7952,1.101
2019-07-28,14.784847106933594,8.190000000000001,68.95,0.0,17.4919,0.9361
2019-07-29,17.424999999999997,9.8,71.01641438802083,0.0,18.0082,0.8165
2019-07-30,24.532775166829424,13.97108469645182,82.15,4.0,16.8577,1.1571
2019-07-31,20.94199431101481,12.875,86.81645914713542,6.085,17.7904,1.4234
2019-08-01,18.799367065429685,10.9592751566569,75.5,0.0,18.8756,2.2956
2019-08-02,14.025,7.5,84.8,0.536,18.0899,2.2927
2019-08-03,8.23,3.6,83.1,0.0,17.9505,2.2378
2019-08-04,11.3675,5.03,68.34998474121093,0.0,18.2388,1.7444
2019-08-05,16.14666666666667,7.251658096313475,59.0,0.0,18.5283,1.6419
2019-08-06,15.0275,7.109965782165527,54.84165751139323,0.0,19.2093,1.5145
2019-08-07,11.63,4.9,75.0,0.0,17.9734,2.0983
2019-08-08,13.049683532714843,5.048333333333334,61.0,0.0,18.0697,1.9433
2019-08-09,19.23,8.649683532714842,68.45,0.0,17.9425,1.5775
2019-08-10,11.23,5.281386922200521,62.7,0.0,17.296,1.5628
2019-08-11,12.628197021484375,6.291666666666668,68.0,0.0,17.1638,1.3461
2019-08-12,18.37149017333984,11.27,61.13333333333333,0.0,16.9656,1.7845
2019-08-13,15.33,6.970749931335449,57.0,0.0,18.3154,1.8725
2019-08-14,15.430130411783853,7.01,65.24949340820312,0.0,17.2671,1.7912
2019-08-15,12.6,5.57,61.349996948242186,0.0,16.4939,1.776
2019-08-16,16.937073593139647,7.079886665344238,69.25,0.0,16.3391,1.87
2019-08-17,15.9,7.0,66.36666666666667,0.0,17.2783,1.3992
2019-08-18,15.375,7.93,76.5,0.0,18.2221,1.5426
2019-08-19,29.528970031738275,14.75,85.1,0.0,17.0252,1.683
2019-08-20,23.314999999999998,12.151922149658201,70.9,0.0,17.2903,2.1233
2019-08-21,19.23,8.92005558013916,70.1,0.0,17.0186,1.8852
2019-08-22,17.394932556152337,8.75,68.03308919270833,0.0,17.4709,1.5079
2019-08-23,18.850135192871093,10.815000000000001,66.6,0.0,18.4887,1.4797
2019-08-24,15.321949412027994,8.4,85.0,0.742,17.4001,2.2808
2019-08-25,4.2,1.92,73.44166666666666,0.0,17.9363,2.365
2019-08-26,9.979198150634764,3.73,67.56666666666666,0.0,18.4139,2.1264
2019-08-27,11.825,5.35,74.4,0.0,18.6627,1.282
2019-08-28,12.37,7.15,85.33333333333333,26.482,17.9095,1.0114
2019-08-29,15.653302841186523,10.07,91.2,0.504,18.5321,1.6714
2019-08-30,10.53,6.145881958007812,86.35,0.55,18.1819,2.0642
2019-08-31,13.52,8.7,90.6,1.08,18.2026,1.0369
2019-09-01,11.93,8.265833333333333,90.04128519694011,31.982,18.4118,0.6953
2019-09-02,17.43,10.73,87.9,0.094,18.1723,1.7989
2019-09-03,15.604000000000001,8.43,79.79906311035157,0.0,18.4788,1.873
2019-09-04,17.277774734497072,8.9,80.2,0.0,17.77,1.7853
2019-09-05,18.43,9.55,79.19,0.0,17.1117,1.4385
2019-09-06,15.75,8.932500000000001,77.0,0.0,17.7465,1.4577
2019-09-07,19.15,12.47,80.09984130859375,0.0,16.6821,1.3519
2019-09-08,23.13,15.13,78.79979248046875,0.0,16.054,1.9291
2019-09-09,19.07,10.015,66.7,0.0,17.1927,1.8825
2019-09-10,9.870000000000001,4.97,77.80000000000001,0.0,16.8742,1.9293
2019-09-11,9.665000000000001,3.97,72.9,0.0,18.016,2.0446
2019-09-12,17.361666666666665,7.556956367492674,62.16666666666667,0.0,18.4791,1.9921
2019-09-13,15.88,7.293664703369139,62.5,0.0,18.9799,2.2015
2019-09-14,15.348486887613934,7.844445686340332,62.9,0.0,19.4001,2.1258
2019-09-15,12.0,6.1175,63.399661254882815,0.0,19.3284,2.2801
2019-09-16,15.83,7.140971755981444,58.33333333333333,0.0,18.8391,2.3306
2019-09-17,15.3,6.5486828994750965,54.1,0.0,18.8698,2.14
2019-09-18,14.9840559387207,6.575,51.79957885742188,0.0,18.8097,1.8194
2019-09-19,16.365833333333335,8.314588394165039,48.999697875976565,0.0,18.6232,2.3462
2019-09-20,18.12,9.515,55.0,0.0,18.5693,2.2185
2019-09-21,14.2,7.289403457641601,52.94978637695313,0.0,18.9512,1.9501
2019-09-22,10.805,5.22,59.55,0.0,18.8852,2.0028
2019-09-23,15.77,7.32,59.54984130859375,0.0,19.2096,2.2498
2019-09-24,18.02,8.45,65.19991861979166,0.0,18.9901,1.9108
2019-09-25,17.65,8.57,65.6,0.0,19.5967,2.0556
2019-09-26,13.565000000000001,8.1,75.4,0.177,17.5884,2.1529
2019-09-27,18.765,10.89,72.349951171875,0.096,17.5557,2.3923
2019-09-28,15.8,8.087117767333982,56.3,0.0,19.6864,1.9201
2019-09-29,14.25,7.386666666666667,60.7,0.0,19.7629,2.3713
2019-09-30,13.93,5.79831085205078,60.1,0.0,20.4448,2.0587
2019-10-01,10.428333333333333,4.68,68.47493286132813,2.385,19.2696,1.6646
2019-10-02,13.27,5.2,71.29974365234375,0.0,18.2079,2.2474
2019-10-03,11.0,4.333333333333333,71.29974365234375,0.0,18.7226,3.0501
2019-10-04,11.199895172119138,4.33,71.4,0.0,17.621,2.8054
2019-10-05,9.83,4.45,77.43308512369792,0.0,17.5776,2.2071
2019-10-06,5.399324340820312,2.960697021484375,88.19963684082032,0.0,17.0392,2.4208
2019-10-07,9.675,4.215,66.36666666666667,0.0,17.659,2.3195
2019-10-08,9.52,3.8200448989868168,59.62909800211588,0.0,18.4762,2.2769
2019-10-09,8.935,4.035,66.1,0.455,18.1017,2.1625
2019-10-10,5.5,3.5999999999999996,72.89978841145833,0.0,17.7398,2.333
2019-10-11,6.75495615641276,4.615,81.28643035888672,0.0,17.3951,2.6986
2019-10-12,7.1075,4.486061553955077,82.74977111816406,0.0,17.5931,2.4393
2019-10-13,6.4,4.7,85.53333333333333,0.0,17.3145,1.9766
2019-10-14,10.515,7.324999999999999,80.7,0.0,17.7875,2.0101
2019-10-15,12.120000000000001,8.575396575927732,73.5,0.0,19.1562,2.1422
2019-10-16,11.666666666666666,8.8,59.86666666666667,0.0,19.3914,2.0815
2019-10-17,9.0,7.266666666666667,65.85,0.0,17.1479,1.2343
2019-10-18,10.0,8.692304244995118,65.46666666666667,12.194,17.1141,1.0729
2019-10-19,17.6,16.2825,70.74947509765624,0.0,17.0712,1.5341
2019-10-20,9.0,8.0,68.67500000000001,0.0,18.0322,1.6366
2019-10-21,12.0,11.0,60.55,0.0,18.5766,1.7437
2019-10-22,12.333333333333334,10.049656829833985,60.266666666666666,0.0,18.9977,1.7597
2019-10-23,15.198838958740232,13.910999999999998,65.1,24.906,18.3654,1.8167
2019-10-24,8.594930674235025,7.0,65.35,70.669,18.2546,1.9362
2019-10-25,11.7,10.0,65.55,20.505,17.6758,2.1298
2019-10-26,14.0,12.3325,75.0,0.0,17.0152,1.6159
2019-10-27,10.6,9.5,65.8,0.0,18.4008,1.8228
2019-10-28,10.0,8.5,64.25,17.26,18.1811,1.5558
2019-10-29,10.0,8.686140505472817,63.9,49.385,18.3474,1.3076
2019-10-30,12.333333333333334,11.0,66.5,0.0,17.579,1.4511
2019-10-31,12.333333333333334,11.0,64.6,0.0,17.4734,1.1429
2019-11-01,15.2225,13.0,55.999734497070314,0.0,18.2353,1.4472
2019-11-02,21.0,19.0,56.25,0.0,18.2346,1.4967
2019-11-03,18.0,16.666666666666668,56.06666666666667,0.0,18.3792,1.7162
2019-11-04,20.7,18.0,57.86666666666667,0.0,18.8149,2.0068
2019-11-05,20.539124374389644,18.200000000000003,60.233333333333334,0.0,19.0294,1.7746
2019-11-06,16.0,15.0,56.7,0.0,18.8844,1.3584
2019-11-07,13.0,12.0,59.0,0.0,18.2999,1.6146
2019-11-08,17.0,15.25,59.7,0.0,18.4158,1.8371
2019-11-09,16.0,14.33,57.2,0.0,18.8556,2.2468
2019-11-10,11.0,9.557500000000001,62.775000000000006,0.0,18.7188,2.3233
2019-11-11,9.0,7.5,64.03333333333333,3.085,18.3254,2.2371
2019-11-12,10.0,9.0,67.23333333333333,2.15,18.1574,1.828
2019-11-13,18.5,17.0,67.3,4.142,17.1537,1.5401
2019-11-14,13.0,11.6,66.37083333333334,15.443,17.347,2.0449
2019-11-15,13.0,11.5,59.7,2.196,18.3335,2.4417
2019-11-16,15.242476463317871,14.0,60.09979248046875,0.0,18.7467,2.7432
2019-11-17,13.05,11.765,57.266666666666666,0.0,18.7995,2.6424
2019-11-18,18.0,16.0,53.9,0.0,18.3422,2.5104
2019-11-19,14.0,12.111666666666666,61.0,18.019,18.1593,2.0601
2019-11-20,12.111666666666666,11.0,61.65,6.142,18.833,1.1967
2019-11-21,11.0,10.056666666666667,62.4,16.412,18.9083,0.9714
2019-11-22,13.0,12.0,62.75,1.937,18.7271,1.8001
2019-11-23,8.476666666666667,7.5,68.625,40.573,17.2353,1.351
2019-11-24,11.0,10.0,59.345,44.844,17.8305,0.744
2019-11-25,14.636219787597657,13.333333333333334,63.55,11.587,17.2619,0.153
2019-11-26,11.504572372436524,11.0,75.44953002929688,18.777,17.2622,0.9299
2019-11-27,10.998891372680664,9.8,61.8,0.0,18.1144,2.182
2019-11-28,15.0,13.3,61.62491302490234,0.0,18.1075,1.9678
2019-11-29,24.0,22.0,58.75,24.77,17.7889,0.6931
2019-11-30,14.0,13.0,58.55,24.097,17.7205,1.2521
2019-12-01,10.6,10.0,59.9,29.235,17.6841,1.5183
2019-12-02,15.0,14.0,60.9,17.166,17.4028,1.1906
2019-12-03,17.0,16.0,65.6,21.502,17.3496,0.9459
2019-12-04,15.0,14.0,57.733333333333334,67.904,18.3008,0.5261
2019-12-05,15.0,14.0,59.63333333333333,14.115,17.3678,0.7648
2019-12-06,14.5,13.5,59.03333333333333,9.19,18.6916,1.1095
2019-12-07,21.0,20.0,59.8,14.584,18.383,0.6408
2019-12-08,19.0,18.333333333333332,59.4,5.188,18.1465,0.2317
2019-12-09,25.0,23.5,60.7,16.327,17.7284,1.1061
2019-12-10,13.0,12.0,62.9,12.099,17.0404,1.4269
2019-12-11,13.0,12.0,57.95,0.737,17.5785,2.5049
2019-12-12,13.0,12.0,56.5,0.0,17.5201,1.3941
2019-12-13,11.334064013163248,10.5,54.233333333333334,0.0,17.7071,1.5524
2019-12-14,12.0,11.5,57.1,0.014,17.7003,1.8533
2019-12-15,9.0,8.5,55.55,0.0,17.3236,2.0175
2019-12-16,13.0,12.333333333333334,51.66666666666667,0.0,18.5173,1.6166
2019-12-17,19.0,17.666666666666668,52.5,0.0,18.4717,1.5861
2019-12-18,19.5,18.0,51.4,0.0,18.5343,2.6345
2019-12-19,14.0,13.0,44.3,0.0,18.0248,2.7104
2019-12-20,20.0,19.0,45.5,0.0,18.2021,2.1329
2019-12-21,15.0,14.0,49.25,18.29,17.871,1.4216
2019-12-22,12.333333333333334,11.5,52.599999999999994,0.0,18.0631,2.0357
2019-12-23,21.0,20.0,55.5,0.0,17.7334,1.1732
2019-12-24,22.0,20.5,57.9,0.69,18.1427,1.1299
2019-12-25,20.0,19.0,56.1,0.0,19.048,1.767
2019-12-26,18.165,17.0,55.0,4.125,18.5897,0.6725
2019-12-27,26.0,25.0,57.8,14.247,18.9211,0.334
2019-12-28,22.0,20.666666666666668,56.699999999999996,34.265,18.0572,0.4825
2019-12-29,20.5,19.0,55.36666666666667,2.072,18.399,1.377
2019-12-30,16.0,15.0,50.1,1.683,18.8149,2.5268
2019-12-31,13.5,12.181210161844888,44.8,0.0,18.3612,2.4491
2020-01-01,11.0,10.0,40.5,0.0,18.3306,2.3535
2020-01-02,12.5,11.0,44.9,0.0,17.8933,2.872
2020-01-03,11.590221824645996,10.5,44.2,0.0,18.2706,2.9583
2020-01-04,11.25,10.0,44.0,0.0,18.1658,2.8022
2020-01-05,13.015,12.0,42.400000000000006,0.0,19.0067,1.7945
2020-01-06,17.0,16.0,46.0,0.0,19.0099,1.4273
2020-01-07,19.529848887125652,18.0,50.7,21.071,17.9884,2.5788
2020-01-08,14.8,13.25,51.05,0.598,17.6395,2.1885
2020-01-09,19.0,17.0,53.0,0.0,18.4056,2.1622
2020-01-10,20.5,18.5,50.9,0.0,18.9215,1.3338
2020-01-11,23.33,21.5,43.2,0.0,19.28,0.6302
2020-01-12,15.0,13.5,47.0,7.257,18.9537,0.214
2020-01-13,24.0,22.5,49.3,12.268,17.4733,0.4516
2020-01-14,20.33,19.0,50.5,0.0,18.4605,1.5993
2020-01-15,17.0,15.85,51.0,0.0,18.8745,2.3311
2020-01-16,18.5,16.5,49.6,0.0,18.7369,1.7924
2020-01-17,21.009999999999998,18.0,48.9,0.0,18.9285,0.6427
2020-01-18,27.0,24.0,46.2,0.444,19.2795,0.6915
2020-01-19,23.0,20.0,44.733333333333334,0.0,19.6931,0.955
2020-01-20,18.048548202514645,15.67,48.0,0.0,19.9207,1.2775
2020-01-21,24.0,22.25,45.8,0.0,20.038,1.0683
2020-01-22,21.0,19.0,45.8,1.48,19.9163,1.1106
2020-01-23,17.0,15.0,70.86642252604166,0.0,19.0248,1.4731
2020-01-24,19.65,17.0,75.54949340820312,0.0,18.5989,1.3428
2020-01-25,22.0,20.0,79.77142857142857,37.386,18.5382,2.0764
2020-01-26,12.33,11.0,84.61783980112227,34.72,17.4661,2.1064
2020-01-27,17.0,15.33,90.91458333333333,1.206,17.517,2.0605
2020-01-28,16.0,14.67,89.87479858398439,0.0,16.627,1.3729
2020-01-29,20.0,17.2,78.49995727539063,2.428,17.9883,1.3533
2020-01-30,22.0,19.0,72.63,0.0,17.887,0.794
